#EXPORTTYPE:DATA ALL
#FILE:20250310PQM.ngb-ss5
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:20250310PQM
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DTA
#INSTRUMENT:NETZSCH STA 449F5
#PROJECT:
#DATE/TIME:10.03.2025 16:49
#CORR. FILE:
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:
#OPERATOR:
#REMARK:DSC Al2O3
#SAMPLE:20250310PQM
#SAMPLE MASS /mg:16.83
#MATERIAL:
#REFERENCE:al2o3
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Al2O3 3.4 ml, open
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:197.80
#PURGE 1 MFC:AIR(80/20),250.3 ml/min
#PURGE 2 MFC:NITROGEN,250.0 ml/min
#PROTECTIVE MFC:NITROGEN,250.0 ml/min
#DTA RANGE /¶ÃV:5000
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:20°„C/10.0(K/min)/800°„C
#SEGMENT:S1/1
#SEG. 1:20°„C/10.0(K/min)/800°„C

##Temp./°„C;Time/min;DTA/(uV/mg);Mass/%;Gas Flow(purge2)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW)
428.39400;40.98762;     -1.77676; 75.68670;80.00000;20.00000;1.00000
428.41400;40.98964;     -1.77702; 75.68568;80.00000;20.00000;1.00000
428.43400;40.99166;     -1.77727; 75.68510;80.00000;20.00000;1.00000
428.45400;40.99367;     -1.77751; 75.68489;80.00000;20.00000;1.00000
428.47400;40.99569;     -1.77774; 75.68495;80.00000;20.00000;1.00000
428.49400;40.99769;     -1.77797; 75.68515;80.00000;20.00000;1.00000
428.51400;40.99970;     -1.77821; 75.68536;80.00000;20.00000;1.00000
428.53400;41.00170;     -1.77845; 75.68549;80.00000;20.00000;1.00000
428.55400;41.00370;     -1.77870; 75.68551;80.00000;20.00000;1.00000
428.57400;41.00570;     -1.77896; 75.68545;80.00000;20.00000;1.00000
428.59400;41.00769;     -1.77923; 75.68536;80.00000;20.00000;1.00000
428.61400;41.00968;     -1.77951; 75.68525;80.00000;20.00000;1.00000
428.63400;41.01167;     -1.77981; 75.68514;80.00000;20.00000;1.00000
428.65400;41.01366;     -1.78011; 75.68498;80.00000;20.00000;1.00000
428.67400;41.01565;     -1.78038; 75.68467;80.00000;20.00000;1.00000
428.69400;41.01764;     -1.78062; 75.68414;80.00000;20.00000;1.00000
428.71400;41.01964;     -1.78080; 75.68329;80.00000;20.00000;1.00000
428.73400;41.02164;     -1.78091; 75.68207;80.00000;20.00000;1.00000
428.75400;41.02364;     -1.78096; 75.68058;80.00000;20.00000;1.00000
428.77400;41.02564;     -1.78096; 75.67901;80.00000;20.00000;1.00000
428.79400;41.02765;     -1.78094; 75.67756;80.00000;20.00000;1.00000
428.81400;41.02966;     -1.78092; 75.67641;80.00000;20.00000;1.00000
428.83400;41.03166;     -1.78092; 75.67573;80.00000;20.00000;1.00000
428.85400;41.03366;     -1.78095; 75.67547;80.00000;20.00000;1.00000
428.87400;41.03567;     -1.78102; 75.67551;80.00000;20.00000;1.00000
428.89400;41.03767;     -1.78115; 75.67574;80.00000;20.00000;1.00000
428.91400;41.03968;     -1.78133; 75.67603;80.00000;20.00000;1.00000
428.93400;41.04168;     -1.78159; 75.67627;80.00000;20.00000;1.00000
428.95400;41.04369;     -1.78191; 75.67641;80.00000;20.00000;1.00000
428.97400;41.04570;     -1.78225; 75.67643;80.00000;20.00000;1.00000
428.99400;41.04770;     -1.78259; 75.67628;80.00000;20.00000;1.00000
429.01400;41.04970;     -1.78291; 75.67596;80.00000;20.00000;1.00000
429.03400;41.05170;     -1.78319; 75.67543;80.00000;20.00000;1.00000
429.05400;41.05369;     -1.78342; 75.67473;80.00000;20.00000;1.00000
429.07400;41.05567;     -1.78362; 75.67388;80.00000;20.00000;1.00000
429.09400;41.05766;     -1.78380; 75.67293;80.00000;20.00000;1.00000
429.11400;41.05965;     -1.78397; 75.67193;80.00000;20.00000;1.00000
429.13400;41.06164;     -1.78414; 75.67089;80.00000;20.00000;1.00000
429.15400;41.06364;     -1.78431; 75.66989;80.00000;20.00000;1.00000
429.17400;41.06563;     -1.78448; 75.66898;80.00000;20.00000;1.00000
429.19400;41.06763;     -1.78466; 75.66820;80.00000;20.00000;1.00000
429.21400;41.06963;     -1.78483; 75.66762;80.00000;20.00000;1.00000
429.23400;41.07163;     -1.78501; 75.66729;80.00000;20.00000;1.00000
429.25400;41.07363;     -1.78519; 75.66716;80.00000;20.00000;1.00000
429.27400;41.07563;     -1.78538; 75.66717;80.00000;20.00000;1.00000
429.29400;41.07764;     -1.78558; 75.66726;80.00000;20.00000;1.00000
429.31400;41.07964;     -1.78582; 75.66736;80.00000;20.00000;1.00000
429.33400;41.08165;     -1.78607; 75.66742;80.00000;20.00000;1.00000
429.35400;41.08366;     -1.78635; 75.66742;80.00000;20.00000;1.00000
429.37400;41.08567;     -1.78663; 75.66737;80.00000;20.00000;1.00000
429.39400;41.08768;     -1.78691; 75.66730;80.00000;20.00000;1.00000
429.41400;41.08969;     -1.78718; 75.66721;80.00000;20.00000;1.00000
429.43400;41.09170;     -1.78742; 75.66712;80.00000;20.00000;1.00000
429.45400;41.09370;     -1.78764; 75.66704;80.00000;20.00000;1.00000
429.47400;41.09571;     -1.78783; 75.66699;80.00000;20.00000;1.00000
429.49400;41.09771;     -1.78802; 75.66697;80.00000;20.00000;1.00000
429.51400;41.09971;     -1.78819; 75.66700;80.00000;20.00000;1.00000
429.53400;41.10171;     -1.78836; 75.66708;80.00000;20.00000;1.00000
429.55400;41.10371;     -1.78854; 75.66718;80.00000;20.00000;1.00000
429.57400;41.10571;     -1.78871; 75.66721;80.00000;20.00000;1.00000
429.59400;41.10771;     -1.78888; 75.66713;80.00000;20.00000;1.00000
429.61400;41.10971;     -1.78905; 75.66687;80.00000;20.00000;1.00000
429.63400;41.11172;     -1.78923; 75.66637;80.00000;20.00000;1.00000
429.65400;41.11372;     -1.78940; 75.66566;80.00000;20.00000;1.00000
429.67400;41.11572;     -1.78957; 75.66479;80.00000;20.00000;1.00000
429.69400;41.11772;     -1.78974; 75.66381;80.00000;20.00000;1.00000
429.71400;41.11972;     -1.78992; 75.66278;80.00000;20.00000;1.00000
429.73400;41.12172;     -1.79009; 75.66173;80.00000;20.00000;1.00000
429.75400;41.12371;     -1.79026; 75.66073;80.00000;20.00000;1.00000
429.77400;41.12571;     -1.79043; 75.65983;80.00000;20.00000;1.00000
429.79400;41.12770;     -1.79060; 75.65907;80.00000;20.00000;1.00000
429.81400;41.12970;     -1.79077; 75.65851;80.00000;20.00000;1.00000
429.83400;41.13169;     -1.79095; 75.65818;80.00000;20.00000;1.00000
429.85400;41.13369;     -1.79113; 75.65806;80.00000;20.00000;1.00000
429.87400;41.13570;     -1.79131; 75.65807;80.00000;20.00000;1.00000
429.89400;41.13770;     -1.79151; 75.65815;80.00000;20.00000;1.00000
429.91400;41.13971;     -1.79172; 75.65824;80.00000;20.00000;1.00000
429.93400;41.14172;     -1.79195; 75.65828;80.00000;20.00000;1.00000
429.95400;41.14372;     -1.79219; 75.65826;80.00000;20.00000;1.00000
429.97400;41.14573;     -1.79246; 75.65821;80.00000;20.00000;1.00000
429.99400;41.14774;     -1.79273; 75.65814;80.00000;20.00000;1.00000
430.01400;41.14975;     -1.79303; 75.65807;80.00000;20.00000;1.00000
430.03400;41.15175;     -1.79334; 75.65802;80.00000;20.00000;1.00000
430.05400;41.15375;     -1.79364; 75.65798;80.00000;20.00000;1.00000
430.07400;41.15575;     -1.79392; 75.65795;80.00000;20.00000;1.00000
430.09400;41.15775;     -1.79415; 75.65792;80.00000;20.00000;1.00000
430.11400;41.15975;     -1.79432; 75.65790;80.00000;20.00000;1.00000
430.13400;41.16174;     -1.79441; 75.65787;80.00000;20.00000;1.00000
430.15400;41.16374;     -1.79442; 75.65784;80.00000;20.00000;1.00000
430.17400;41.16574;     -1.79440; 75.65781;80.00000;20.00000;1.00000
430.19400;41.16774;     -1.79436; 75.65778;80.00000;20.00000;1.00000
430.21400;41.16975;     -1.79434; 75.65774;80.00000;20.00000;1.00000
430.23400;41.17176;     -1.79435; 75.65771;80.00000;20.00000;1.00000
430.25400;41.17377;     -1.79441; 75.65768;80.00000;20.00000;1.00000
430.27400;41.17579;     -1.79453; 75.65765;80.00000;20.00000;1.00000
430.29400;41.17781;     -1.79472; 75.65762;80.00000;20.00000;1.00000
430.31400;41.17983;     -1.79499; 75.65759;80.00000;20.00000;1.00000
430.33400;41.18184;     -1.79534; 75.65756;80.00000;20.00000;1.00000
430.35400;41.18385;     -1.79573; 75.65753;80.00000;20.00000;1.00000
430.37400;41.18585;     -1.79614; 75.65750;80.00000;20.00000;1.00000
430.39400;41.18785;     -1.79651; 75.65747;80.00000;20.00000;1.00000
430.41400;41.18985;     -1.79681; 75.65744;80.00000;20.00000;1.00000
430.43400;41.19184;     -1.79701; 75.65741;80.00000;20.00000;1.00000
430.45400;41.19384;     -1.79712; 75.65738;80.00000;20.00000;1.00000
430.47400;41.19584;     -1.79719; 75.65735;80.00000;20.00000;1.00000
430.49400;41.19783;     -1.79726; 75.65732;80.00000;20.00000;1.00000
430.51400;41.19983;     -1.79736; 75.65729;80.00000;20.00000;1.00000
430.53400;41.20182;     -1.79753; 75.65725;80.00000;20.00000;1.00000
430.55400;41.20382;     -1.79775; 75.65721;80.00000;20.00000;1.00000
430.57400;41.20582;     -1.79800; 75.65718;80.00000;20.00000;1.00000
430.59400;41.20781;     -1.79825; 75.65715;80.00000;20.00000;1.00000
430.61400;41.20981;     -1.79849; 75.65712;80.00000;20.00000;1.00000
430.63400;41.21182;     -1.79869; 75.65711;80.00000;20.00000;1.00000
430.65400;41.21382;     -1.79885; 75.65710;80.00000;20.00000;1.00000
430.67400;41.21583;     -1.79899; 75.65707;80.00000;20.00000;1.00000
430.69400;41.21784;     -1.79911; 75.65703;80.00000;20.00000;1.00000
430.71400;41.21985;     -1.79922; 75.65696;80.00000;20.00000;1.00000
430.73400;41.22187;     -1.79934; 75.65685;80.00000;20.00000;1.00000
430.75400;41.22389;     -1.79946; 75.65663;80.00000;20.00000;1.00000
430.77400;41.22591;     -1.79957; 75.65626;80.00000;20.00000;1.00000
430.79400;41.22793;     -1.79968; 75.65567;80.00000;20.00000;1.00000
430.81400;41.22995;     -1.79977; 75.65480;80.00000;20.00000;1.00000
430.83400;41.23195;     -1.79986; 75.65362;80.00000;20.00000;1.00000
430.85400;41.23395;     -1.79993; 75.65226;80.00000;20.00000;1.00000
430.87400;41.23595;     -1.79999; 75.65088;80.00000;20.00000;1.00000
430.89400;41.23794;     -1.80005; 75.64963;80.00000;20.00000;1.00000
430.91400;41.23994;     -1.80009; 75.64869;80.00000;20.00000;1.00000
430.93400;41.24193;     -1.80013; 75.64818;80.00000;20.00000;1.00000
430.95400;41.24393;     -1.80019; 75.64802;80.00000;20.00000;1.00000
430.97400;41.24592;     -1.80028; 75.64810;80.00000;20.00000;1.00000
430.99400;41.24792;     -1.80042; 75.64830;80.00000;20.00000;1.00000
431.01400;41.24992;     -1.80063; 75.64851;80.00000;20.00000;1.00000
431.03400;41.25192;     -1.80092; 75.64861;80.00000;20.00000;1.00000
431.05400;41.25392;     -1.80126; 75.64862;80.00000;20.00000;1.00000
431.07400;41.25592;     -1.80162; 75.64857;80.00000;20.00000;1.00000
431.09400;41.25793;     -1.80193; 75.64847;80.00000;20.00000;1.00000
431.11400;41.25994;     -1.80217; 75.64836;80.00000;20.00000;1.00000
431.13400;41.26195;     -1.80230; 75.64826;80.00000;20.00000;1.00000
431.15400;41.26396;     -1.80235; 75.64819;80.00000;20.00000;1.00000
431.17400;41.26598;     -1.80234; 75.64815;80.00000;20.00000;1.00000
431.19400;41.26800;     -1.80232; 75.64815;80.00000;20.00000;1.00000
431.21400;41.27001;     -1.80231; 75.64820;80.00000;20.00000;1.00000
431.23400;41.27202;     -1.80236; 75.64830;80.00000;20.00000;1.00000
431.25400;41.27403;     -1.80245; 75.64840;80.00000;20.00000;1.00000
431.27400;41.27603;     -1.80258; 75.64843;80.00000;20.00000;1.00000
431.29400;41.27803;     -1.80272; 75.64832;80.00000;20.00000;1.00000
431.31400;41.28004;     -1.80286; 75.64802;80.00000;20.00000;1.00000
431.33400;41.28204;     -1.80300; 75.64749;80.00000;20.00000;1.00000
431.35400;41.28404;     -1.80313; 75.64674;80.00000;20.00000;1.00000
431.37400;41.28604;     -1.80324; 75.64585;80.00000;20.00000;1.00000
431.39400;41.28804;     -1.80333; 75.64485;80.00000;20.00000;1.00000
431.41400;41.29004;     -1.80340; 75.64380;80.00000;20.00000;1.00000
431.43400;41.29204;     -1.80345; 75.64276;80.00000;20.00000;1.00000
431.45400;41.29404;     -1.80350; 75.64178;80.00000;20.00000;1.00000
431.47400;41.29603;     -1.80357; 75.64090;80.00000;20.00000;1.00000
431.49400;41.29803;     -1.80370; 75.64018;80.00000;20.00000;1.00000
431.51400;41.30003;     -1.80391; 75.63967;80.00000;20.00000;1.00000
431.53400;41.30204;     -1.80421; 75.63940;80.00000;20.00000;1.00000
431.55400;41.30405;     -1.80457; 75.63931;80.00000;20.00000;1.00000
431.57400;41.30606;     -1.80497; 75.63935;80.00000;20.00000;1.00000
431.59400;41.30808;     -1.80535; 75.63943;80.00000;20.00000;1.00000
431.61400;41.31009;     -1.80568; 75.63950;80.00000;20.00000;1.00000
431.63400;41.31211;     -1.80594; 75.63949;80.00000;20.00000;1.00000
431.65400;41.31412;     -1.80611; 75.63943;80.00000;20.00000;1.00000
431.67400;41.31613;     -1.80621; 75.63936;80.00000;20.00000;1.00000
431.69400;41.31814;     -1.80624; 75.63931;80.00000;20.00000;1.00000
431.71400;41.32014;     -1.80621; 75.63931;80.00000;20.00000;1.00000
431.73400;41.32214;     -1.80612; 75.63938;80.00000;20.00000;1.00000
431.75400;41.32413;     -1.80601; 75.63946;80.00000;20.00000;1.00000
431.77400;41.32612;     -1.80589; 75.63948;80.00000;20.00000;1.00000
431.79400;41.32811;     -1.80580; 75.63938;80.00000;20.00000;1.00000
431.81400;41.33010;     -1.80576; 75.63909;80.00000;20.00000;1.00000
431.83400;41.33210;     -1.80579; 75.63855;80.00000;20.00000;1.00000
431.85400;41.33411;     -1.80589; 75.63780;80.00000;20.00000;1.00000
431.87400;41.33611;     -1.80604; 75.63691;80.00000;20.00000;1.00000
431.89400;41.33812;     -1.80622; 75.63591;80.00000;20.00000;1.00000
431.91400;41.34013;     -1.80641; 75.63486;80.00000;20.00000;1.00000
431.93400;41.34214;     -1.80660; 75.63382;80.00000;20.00000;1.00000
431.95400;41.34415;     -1.80679; 75.63284;80.00000;20.00000;1.00000
431.97400;41.34615;     -1.80697; 75.63196;80.00000;20.00000;1.00000
431.99400;41.34816;     -1.80713; 75.63124;80.00000;20.00000;1.00000
432.01400;41.35016;     -1.80727; 75.63073;80.00000;20.00000;1.00000
432.03400;41.35216;     -1.80738; 75.63045;80.00000;20.00000;1.00000
432.05400;41.35415;     -1.80748; 75.63037;80.00000;20.00000;1.00000
432.07400;41.35615;     -1.80757; 75.63040;80.00000;20.00000;1.00000
432.09400;41.35814;     -1.80766; 75.63050;80.00000;20.00000;1.00000
432.11400;41.36014;     -1.80776; 75.63058;80.00000;20.00000;1.00000
432.13400;41.36214;     -1.80788; 75.63061;80.00000;20.00000;1.00000
432.15400;41.36414;     -1.80802; 75.63059;80.00000;20.00000;1.00000
432.17400;41.36614;     -1.80818; 75.63054;80.00000;20.00000;1.00000
432.19400;41.36814;     -1.80835; 75.63047;80.00000;20.00000;1.00000
432.21400;41.37014;     -1.80854; 75.63040;80.00000;20.00000;1.00000
432.23400;41.37215;     -1.80874; 75.63036;80.00000;20.00000;1.00000
432.25400;41.37415;     -1.80895; 75.63032;80.00000;20.00000;1.00000
432.27400;41.37615;     -1.80916; 75.63030;80.00000;20.00000;1.00000
432.29400;41.37815;     -1.80936; 75.63027;80.00000;20.00000;1.00000
432.31400;41.38015;     -1.80954; 75.63025;80.00000;20.00000;1.00000
432.33400;41.38215;     -1.80969; 75.63023;80.00000;20.00000;1.00000
432.35400;41.38415;     -1.80981; 75.63020;80.00000;20.00000;1.00000
432.37400;41.38616;     -1.80991; 75.63016;80.00000;20.00000;1.00000
432.39400;41.38816;     -1.80998; 75.63013;80.00000;20.00000;1.00000
432.41400;41.39016;     -1.81002; 75.63010;80.00000;20.00000;1.00000
432.43400;41.39217;     -1.81004; 75.63007;80.00000;20.00000;1.00000
432.45400;41.39417;     -1.81004; 75.63003;80.00000;20.00000;1.00000
432.47400;41.39618;     -1.81005; 75.63000;80.00000;20.00000;1.00000
432.49400;41.39819;     -1.81007; 75.62997;80.00000;20.00000;1.00000
432.51400;41.40020;     -1.81012; 75.62994;80.00000;20.00000;1.00000
432.53400;41.40220;     -1.81021; 75.62991;80.00000;20.00000;1.00000
432.55400;41.40421;     -1.81033; 75.62987;80.00000;20.00000;1.00000
432.57400;41.40622;     -1.81047; 75.62984;80.00000;20.00000;1.00000
432.59400;41.40822;     -1.81062; 75.62980;80.00000;20.00000;1.00000
432.61400;41.41023;     -1.81076; 75.62977;80.00000;20.00000;1.00000
432.63400;41.41224;     -1.81090; 75.62973;80.00000;20.00000;1.00000
432.65400;41.41425;     -1.81103; 75.62970;80.00000;20.00000;1.00000
432.67400;41.41625;     -1.81114; 75.62966;80.00000;20.00000;1.00000
432.69400;41.41826;     -1.81125; 75.62963;80.00000;20.00000;1.00000
432.71400;41.42026;     -1.81135; 75.62959;80.00000;20.00000;1.00000
432.73400;41.42226;     -1.81144; 75.62955;80.00000;20.00000;1.00000
432.75400;41.42426;     -1.81152; 75.62951;80.00000;20.00000;1.00000
432.77400;41.42626;     -1.81160; 75.62948;80.00000;20.00000;1.00000
432.79400;41.42826;     -1.81168; 75.62944;80.00000;20.00000;1.00000
432.81400;41.43025;     -1.81175; 75.62941;80.00000;20.00000;1.00000
432.83400;41.43225;     -1.81183; 75.62938;80.00000;20.00000;1.00000
432.85400;41.43424;     -1.81191; 75.62935;80.00000;20.00000;1.00000
432.87400;41.43624;     -1.81199; 75.62932;80.00000;20.00000;1.00000
432.89400;41.43824;     -1.81208; 75.62928;80.00000;20.00000;1.00000
432.91400;41.44024;     -1.81216; 75.62922;80.00000;20.00000;1.00000
432.93400;41.44224;     -1.81225; 75.62915;80.00000;20.00000;1.00000
432.95400;41.44425;     -1.81233; 75.62908;80.00000;20.00000;1.00000
432.97400;41.44626;     -1.81240; 75.62903;80.00000;20.00000;1.00000
432.99400;41.44826;     -1.81245; 75.62902;80.00000;20.00000;1.00000
433.01400;41.45027;     -1.81247; 75.62906;80.00000;20.00000;1.00000
433.03400;41.45228;     -1.81247; 75.62916;80.00000;20.00000;1.00000
433.05400;41.45429;     -1.81245; 75.62925;80.00000;20.00000;1.00000
433.07400;41.45629;     -1.81244; 75.62927;80.00000;20.00000;1.00000
433.09400;41.45830;     -1.81244; 75.62915;80.00000;20.00000;1.00000
433.11400;41.46031;     -1.81248; 75.62884;80.00000;20.00000;1.00000
433.13400;41.46232;     -1.81256; 75.62828;80.00000;20.00000;1.00000
433.15400;41.46433;     -1.81267; 75.62753;80.00000;20.00000;1.00000
433.17400;41.46634;     -1.81282; 75.62663;80.00000;20.00000;1.00000
433.19400;41.46835;     -1.81299; 75.62563;80.00000;20.00000;1.00000
433.21400;41.47035;     -1.81318; 75.62460;80.00000;20.00000;1.00000
433.23400;41.47235;     -1.81338; 75.62357;80.00000;20.00000;1.00000
433.25400;41.47435;     -1.81358; 75.62260;80.00000;20.00000;1.00000
433.27400;41.47635;     -1.81374; 75.62174;80.00000;20.00000;1.00000
433.29400;41.47835;     -1.81387; 75.62104;80.00000;20.00000;1.00000
433.31400;41.48035;     -1.81392; 75.62053;80.00000;20.00000;1.00000
433.33400;41.48236;     -1.81391; 75.62025;80.00000;20.00000;1.00000
433.35400;41.48436;     -1.81386; 75.62016;80.00000;20.00000;1.00000
433.37400;41.48637;     -1.81377; 75.62020;80.00000;20.00000;1.00000
433.39400;41.48838;     -1.81369; 75.62033;80.00000;20.00000;1.00000
433.41400;41.49038;     -1.81364; 75.62049;80.00000;20.00000;1.00000
433.43400;41.49238;     -1.81363; 75.62065;80.00000;20.00000;1.00000
433.45400;41.49438;     -1.81365; 75.62075;80.00000;20.00000;1.00000
433.47400;41.49638;     -1.81369; 75.62074;80.00000;20.00000;1.00000
433.49400;41.49838;     -1.81374; 75.62058;80.00000;20.00000;1.00000
433.51400;41.50039;     -1.81379; 75.62022;80.00000;20.00000;1.00000
433.53400;41.50239;     -1.81383; 75.61964;80.00000;20.00000;1.00000
433.55400;41.50439;     -1.81386; 75.61887;80.00000;20.00000;1.00000
433.57400;41.50640;     -1.81389; 75.61797;80.00000;20.00000;1.00000
433.59400;41.50840;     -1.81393; 75.61698;80.00000;20.00000;1.00000
433.61400;41.51041;     -1.81398; 75.61594;80.00000;20.00000;1.00000
433.63400;41.51241;     -1.81403; 75.61492;80.00000;20.00000;1.00000
433.65400;41.51441;     -1.81410; 75.61395;80.00000;20.00000;1.00000
433.67400;41.51641;     -1.81417; 75.61309;80.00000;20.00000;1.00000
433.69400;41.51841;     -1.81424; 75.61239;80.00000;20.00000;1.00000
433.71400;41.52040;     -1.81429; 75.61191;80.00000;20.00000;1.00000
433.73400;41.52240;     -1.81434; 75.61166;80.00000;20.00000;1.00000
433.75400;41.52439;     -1.81438; 75.61160;80.00000;20.00000;1.00000
433.77400;41.52639;     -1.81442; 75.61164;80.00000;20.00000;1.00000
433.79400;41.52839;     -1.81446; 75.61174;80.00000;20.00000;1.00000
433.81400;41.53039;     -1.81452; 75.61181;80.00000;20.00000;1.00000
433.83400;41.53239;     -1.81459; 75.61183;80.00000;20.00000;1.00000
433.85400;41.53439;     -1.81468; 75.61180;80.00000;20.00000;1.00000
433.87400;41.53640;     -1.81476; 75.61174;80.00000;20.00000;1.00000
433.89400;41.53841;     -1.81485; 75.61167;80.00000;20.00000;1.00000
433.91400;41.54042;     -1.81493; 75.61160;80.00000;20.00000;1.00000
433.93400;41.54244;     -1.81501; 75.61155;80.00000;20.00000;1.00000
433.95400;41.54445;     -1.81508; 75.61151;80.00000;20.00000;1.00000
433.97400;41.54647;     -1.81515; 75.61148;80.00000;20.00000;1.00000
433.99400;41.54848;     -1.81522; 75.61146;80.00000;20.00000;1.00000
434.01400;41.55049;     -1.81530; 75.61143;80.00000;20.00000;1.00000
434.03400;41.55251;     -1.81538; 75.61140;80.00000;20.00000;1.00000
434.05400;41.55452;     -1.81548; 75.61136;80.00000;20.00000;1.00000
434.07400;41.55652;     -1.81558; 75.61132;80.00000;20.00000;1.00000
434.09400;41.55853;     -1.81569; 75.61128;80.00000;20.00000;1.00000
434.11400;41.56054;     -1.81581; 75.61124;80.00000;20.00000;1.00000
434.13400;41.56255;     -1.81594; 75.61121;80.00000;20.00000;1.00000
434.15400;41.56456;     -1.81608; 75.61117;80.00000;20.00000;1.00000
434.17400;41.56657;     -1.81620; 75.61113;80.00000;20.00000;1.00000
434.19400;41.56858;     -1.81631; 75.61110;80.00000;20.00000;1.00000
434.21400;41.57060;     -1.81639; 75.61106;80.00000;20.00000;1.00000
434.23400;41.57262;     -1.81644; 75.61102;80.00000;20.00000;1.00000
